input_r,input_g,input_b,out1_r,out1_g,out1_b,out2_r,out2_g,out2_b,out3_r,out3_g,out3_b
0.6173731,0.5060357,0.61473,0.7222037,0.5978968,0.7001697,0.53523463,0.3495462,0.414744,0.61605155,0.5617044,0.56038284
0.14519787,0.28468823,0.7732439,0.28378835,0.44423124,0.92320514,0.0,0.19026643,0.6575008,0.4592209,0.21494307,0.52896607
0.19851379,0.040896453,0.9743992,0.3018117,0.20083708,1.0,0.09147846,0.0,0.81026006,0.58645654,0.119705126,0.5076478
0.97505254,0.6477357,0.27676752,1.0,0.77177817,0.4615804,0.898375,0.51645356,0.115016945,0.62591004,0.81139416,0.46225163
0.37167266,0.07042781,0.55470043,0.45536608,0.26237896,0.720565,0.3158797,0.0,0.4866587,0.46318656,0.22105023,0.31256413
0.1357064,0.91386443,0.78504497,0.33174154,1.0,0.9193665,0.041561585,0.84617114,0.71899986,0.46037567,0.5247854,0.8494547
0.42231274,0.6642354,0.5076783,0.609854,0.73599505,0.7039369,0.25784984,0.5586239,0.31782523,0.46499547,0.54327404,0.5859568
0.86297387,0.039279994,0.90948135,0.9204706,0.11263462,0.9978793,0.8104523,0.0,0.845762,0.8862276,0.45112693,0.47438067
0.7570348,0.69816303,0.7887387,0.88675916,0.8075243,0.9459102,0.588023,0.50683236,0.7306074,0.77288675,0.7275989,0.7434509
0.2752199,0.97170246,0.7059748,0.36765787,1.0,0.7646333,0.14933059,0.86926293,0.62251896,0.49059734,0.6234612,0.83883864
0.02552462,0.06127538,0.49291804,0.104480214,0.20859195,0.57870966,0.0,0.0,0.32806334,0.25922135,0.0434,0.27709672
0.94795716,0.83502305,0.7862292,1.0,1.0,0.8924546,0.8796608,0.7644478,0.72813356,0.86709315,0.8914901,0.8106261
0.20382155,0.11496314,0.058292612,0.3546754,0.21338946,0.1675002,0.11718366,0.041584056,0.0,0.13105708,0.15939236,0.08662788
0.667485,0.5052162,0.8900869,0.75701874,0.5891925,1.0,0.5779866,0.3288734,0.8237284,0.77878594,0.58635056,0.69765157
0.2693912,0.38902023,0.8932433,0.38781732,0.46248254,1.0,0.07023857,0.26189634,0.7233283,0.58131725,0.32920572,0.64113176
0.7229226,0.729752,0.79051006,0.899897,0.8305427,0.9587188,0.5395112,0.5721651,0.61467755,0.7567164,0.7263373,0.760131
0.7646568,0.2817492,0.4443033,0.89425147,0.45679635,0.58817893,0.61957586,0.16470115,0.2703393,0.60448,0.52320296,0.36302626
0.44340587,0.25547576,0.5948758,0.6316519,0.43356165,0.7897315,0.31737834,0.06263483,0.52431995,0.51914084,0.3494408,0.4251758
0.8846052,0.18556458,0.4863488,0.93664616,0.3348374,0.6602918,0.77742887,0.0048794704,0.43410724,0.685477,0.5350849,0.3359567
0.35869488,0.31668493,0.28206035,0.47308517,0.40694246,0.37623796,0.17773524,0.14788918,0.18180598,0.32037762,0.3376899,0.29937264
0.752784,0.6073027,0.62603384,0.90059596,0.7770711,0.7169956,0.6404999,0.51941794,0.5472277,0.6894089,0.68004334,0.6166683
0.43814775,0.66084415,0.2256913,0.5013652,0.82555825,0.32847187,0.32262146,0.46916178,0.05746265,0.33191952,0.54949594,0.44326773
0.49340588,0.76841605,0.3806702,0.5623056,0.87330675,0.4781038,0.31007943,0.60070926,0.32968217,0.43703803,0.630911,0.5745431
0.8363069,0.97818315,0.14580128,0.9836356,1.0,0.20166388,0.7804182,0.8144329,0.04451972,0.49105412,0.90724504,0.5619922
0.0015418818,0.15421218,0.9251246,0.0786229,0.2850677,1.0,0.0,0.0,0.73269606,0.46333325,0.07787703,0.5396684
0.75732607,0.19810914,0.68205655,0.81611055,0.35778993,0.8548786,0.659661,0.12155555,0.54188025,0.7196913,0.47771758,0.44008285
0.7575103,0.44931254,0.84853876,0.88719827,0.5143274,0.9117952,0.6582912,0.35764146,0.73626685,0.80302453,0.60341144,0.64892566
0.17876987,0.4570759,0.74443173,0.362427,0.63184905,0.90853864,0.021583516,0.2960965,0.6773127,0.4616008,0.3179229,0.6007538
0.27289146,0.8038998,0.361746,0.45212042,0.86277103,0.48838726,0.12632589,0.73212475,0.2482547,0.31731874,0.53839564,0.5828229
0.2569933,0.1442907,0.82718337,0.3464803,0.26045087,1.0,0.088381894,0.033761457,0.66197234,0.5420883,0.20064199,0.48573706
0.8714206,0.046828695,0.8023462,0.9976997,0.12250805,0.974382,0.73473245,0.0,0.70051605,0.8368834,0.45912465,0.42458746
0.91108733,0.3166257,0.6736416,1.0,0.5113869,0.78339833,0.8115973,0.24100351,0.5266833,0.7923645,0.61385655,0.49513367
0.1417673,0.22230911,0.2713196,0.31555232,0.3034759,0.4281115,0.044939872,0.06246255,0.21062396,0.20654343,0.1820382,0.24681436
0.92115813,0.68753326,0.4665203,1.0,0.76157933,0.53635037,0.84717196,0.5976653,0.34814936,0.69383925,0.8043457,0.5770268
0.6948873,0.09798547,0.045242872,0.8436915,0.250009,0.16099685,0.53677046,0.0,0.0,0.37006506,0.39643636,0.07161417
0.48658302,0.4312101,0.90280783,0.6394756,0.55537385,1.0,0.429402,0.26574486,0.7721095,0.6946954,0.45889655,0.66700894
0.9994174,0.94852227,0.9414884,1.0,1.0,1.0,0.8424231,0.79476374,0.8815043,0.9704529,0.9739699,0.94500536
0.50904673,0.07689172,0.43591952,0.656488,0.22809952,0.62346584,0.33082026,0.0,0.23851646,0.47248313,0.29296923,0.25640562
0.9539632,0.60269725,0.84379506,1.0,0.7170602,0.92811126,0.8407856,0.44766328,0.74688476,0.8988792,0.77833027,0.72324616
0.29893988,0.19105831,0.016809475,0.39841634,0.3282724,0.19554535,0.21250086,0.09703497,0.0,0.15787469,0.2449991,0.103933886
0.16327119,0.4684402,0.18966952,0.2985147,0.64497465,0.29671434,0.10973806,0.2697816,0.012065583,0.17647035,0.31585568,0.32905486
0.6140635,0.10626621,0.72023493,0.7075505,0.22621246,0.8737698,0.45265815,0.0,0.6155388,0.6671492,0.36016485,0.4132506
0.723023,0.15636234,0.5064562,0.85045797,0.34720713,0.59583986,0.60891694,0.09459075,0.33654103,0.6147396,0.43969268,0.33140928
0.18552664,0.19598062,0.12961458,0.33637,0.3642511,0.28789347,0.011940453,0.026292598,0.012202384,0.15757062,0.19075364,0.1627976
0.9025969,0.4266622,0.91565955,1.0,0.5314461,0.98614836,0.8125136,0.3704775,0.8506264,0.90912825,0.6646296,0.6711609
0.1977532,0.9294926,0.21385837,0.33497757,1.0,0.32650006,0.11437913,0.82037747,0.062079784,0.20580578,0.5636229,0.5716755
0.646203,0.75058323,0.6840568,0.8008957,0.8347125,0.7794678,0.5090614,0.5609783,0.49881688,0.6651299,0.6983931,0.71732
0.05676212,0.11611412,0.37219816,0.2552741,0.29304588,0.540456,0.0,0.0,0.28656483,0.21448013,0.08643812,0.24415614
0.3364844,0.7015569,0.90014374,0.53054863,0.8764347,0.9987871,0.24305221,0.5701509,0.8265584,0.6183141,0.5190207,0.80085033
0.4097502,0.47992438,0.274959,0.5042248,0.538721,0.35081622,0.32538348,0.38570955,0.1376111,0.3423546,0.4448373,0.37744167
0.99890333,0.62856394,0.7112847,1.0,0.7474073,0.8832888,0.8548917,0.5166784,0.56322277,0.855094,0.81373364,0.6699243
0.8555167,0.39261863,0.0029984305,1.0,0.44351178,0.14171515,0.79741126,0.29383534,0.0,0.42925754,0.62406766,0.19780853
0.70880514,0.8355439,0.49272653,0.7971416,0.90920097,0.54495984,0.58450747,0.6509939,0.30923212,0.6007658,0.7721745,0.6641352
0.49787885,0.9252282,0.3377654,0.6764465,1.0,0.5004285,0.35003623,0.78892565,0.26965412,0.41782212,0.7115535,0.6314968
0.35887328,0.25652575,0.5670418,0.5418086,0.44169432,0.72138083,0.30505386,0.13431081,0.49301398,0.46295753,0.30769953,0.41178378
0.7511771,0.9705783,0.41538227,0.8754206,1.0,0.5680497,0.59268034,0.87359005,0.21844791,0.58327967,0.8608777,0.6929803
0.1427666,0.83294445,0.2204639,0.23712112,0.90019673,0.30917695,0.06922126,0.6601768,0.07023528,0.18161525,0.48785555,0.5267042
0.19753619,0.44126853,0.8423697,0.39122832,0.5203694,0.90652835,0.0864728,0.24455945,0.6564928,0.51995295,0.31940237,0.6418191
0.25351793,0.9859909,0.20396179,0.3395368,1.0,0.3069517,0.18466234,0.8714515,0.07421734,0.22873986,0.6197544,0.5949763
0.33288443,0.4030535,0.82736844,0.41743436,0.5043526,0.89974385,0.26940075,0.25372756,0.7594295,0.58012646,0.36796895,0.61521095
0.074351124,0.8540238,0.5989092,0.19327082,1.0,0.6658277,0.0,0.7126637,0.4080506,0.33663017,0.46418747,0.72646654
0.5517564,0.5220367,0.37330496,0.6288067,0.641555,0.5559291,0.40658686,0.4701379,0.19236015,0.46253067,0.5368965,0.44767082
0.062626794,0.8622619,0.31394047,0.24107601,0.9816142,0.4469011,0.0,0.7117008,0.20617372,0.18828362,0.46244434,0.58810115
0.60158634,0.4932926,0.6362023,0.7218662,0.6857743,0.7824859,0.40388232,0.41860634,0.46882385,0.6188943,0.54743946,0.56474745
0.95879227,0.57514673,0.22647741,1.0,0.6759484,0.4157996,0.81263137,0.4105889,0.15145044,0.59263486,0.7669695,0.40081206
0.6415988,0.7419685,0.68915534,0.81387126,0.9370877,0.8343011,0.44777554,0.6197938,0.52327824,0.6653771,0.69178367,0.7155619
0.82528996,0.17270793,0.50134313,0.93106276,0.27279997,0.6384558,0.7524385,0.103331916,0.31364077,0.66331655,0.49899894,0.33702552
0.7845325,0.78603995,0.25756526,0.8766265,0.9180004,0.3362827,0.6118475,0.6137113,0.19840434,0.52104884,0.7852862,0.5218026
0.79104096,0.24025378,0.49601716,0.8924602,0.39042175,0.67533475,0.6898582,0.1418617,0.34678248,0.64352906,0.51564735,0.36813548
0.98335326,0.47217155,0.6381805,1.0,0.57638025,0.7735153,0.8598492,0.4145818,0.5142651,0.8107669,0.7277624,0.555176
0.35728163,0.22928193,0.38039032,0.5366815,0.30981863,0.44333354,0.2267359,0.08586017,0.20922542,0.36883596,0.2932818,0.30483612
0.6722671,0.1601783,0.9055437,0.78597945,0.28545895,0.97737396,0.50161123,0.009556633,0.8212264,0.7889054,0.4162227,0.532861
0.30155495,0.12394511,0.2883323,0.48321354,0.3110164,0.3776092,0.10159065,0.0,0.22059195,0.29494363,0.21275002,0.2061387
0.90461516,0.39353296,0.70278955,1.0,0.5918191,0.7531865,0.75094885,0.19495407,0.631617,0.80370235,0.6490741,0.54816127
0.5108019,0.70839083,0.8243354,0.6668411,0.8637879,1.0,0.4214295,0.5966137,0.72390413,0.6675686,0.6095964,0.7663631
0.35574445,0.82845384,0.6410613,0.41852796,0.90308595,0.76468074,0.19228476,0.64977324,0.48430994,0.49840286,0.59209913,0.73475754
0.1974982,0.8109716,0.27684706,0.30538347,0.95283526,0.45916814,0.0069117374,0.7557856,0.18373726,0.23717263,0.5042349,0.5439093
0.63510275,0.53848857,0.26610488,0.7848684,0.6680997,0.39717215,0.5192753,0.35018098,0.08953427,0.4506038,0.5867957,0.40229672
0.017832022,0.28860617,0.846533,0.2123917,0.46107185,0.91008097,0.0,0.18168475,0.7883757,0.43218252,0.15321909,0.5675696
0.028969374,0.24344249,0.47201452,0.13810793,0.34359372,0.66888607,0.0,0.14132236,0.33274657,0.25049195,0.13620593,0.35772848
0.6286104,0.2668617,0.21879375,0.71441877,0.41238672,0.4040679,0.5716741,0.19397591,0.13753824,0.42370206,0.44773605,0.24282774
0.7504929,0.30777287,0.07600698,0.912787,0.43629465,0.17719221,0.6094888,0.16456531,0.0,0.4132499,0.52913284,0.19188993
0.24085577,0.72678065,0.044889614,0.32575294,0.7889048,0.1861704,0.07830372,0.5821454,0.0,0.14287269,0.4838182,0.38583514
0.001236472,0.87384087,0.1880602,0.117336705,0.92847747,0.37118396,0.0,0.79292905,0.0,0.09464833,0.43753868,0.53095055
0.07892391,0.67516863,0.69599646,0.16017723,0.79082614,0.8512628,0.0,0.6055243,0.5736217,0.3874602,0.37704626,0.6855826
0.7308764,0.38109034,0.6314947,0.9187505,0.55549544,0.7137777,0.624543,0.28623036,0.47539365,0.68118554,0.55598336,0.5062925
0.63382953,0.44242904,0.8683391,0.76665986,0.5111787,0.9459503,0.54817843,0.2670166,0.74946874,0.7510843,0.53812927,0.65538406
0.44637436,0.2723778,0.98438513,0.56345344,0.43803778,1.0,0.3775282,0.1255489,0.92514336,0.7153798,0.35937607,0.6283815
0.7773681,0.69573224,0.3168591,0.8579477,0.79219383,0.4815809,0.6457075,0.60161453,0.19682015,0.5471136,0.7365502,0.5062957
0.22918592,0.20919883,0.6655644,0.4131385,0.2623399,0.81173974,0.11396688,0.05191266,0.48399052,0.44737515,0.21919237,0.43738163
0.19644032,0.043515846,0.92361844,0.26483807,0.19727837,1.0,0.123433955,0.0,0.8024281,0.5600294,0.119978085,0.48356715
0.3485367,0.8135238,0.51793814,0.52102983,1.0,0.58404016,0.27747884,0.68318236,0.35145772,0.4332374,0.58103025,0.66573095
0.8782469,0.42487457,0.4863227,0.97088015,0.5271937,0.58700645,0.7217161,0.35753205,0.31675076,0.6822848,0.6515607,0.45559865
0.23616461,0.32652244,0.47317612,0.33519992,0.49740386,0.5365474,0.1287285,0.2706043,0.39263487,0.35467038,0.28134352,0.39984927
0.32673714,0.27532232,0.24636374,0.44021237,0.32593042,0.32301593,0.18999194,0.12855987,0.10519035,0.28655043,0.3010297,0.26084304
0.6536328,0.7664767,0.9513038,0.8133504,0.8501628,1.0,0.50909066,0.62423176,0.75700015,0.8024683,0.71005476,0.85889024
0.047632262,0.8117747,0.44898897,0.17338105,0.8772117,0.5084325,0.0,0.6515545,0.31866792,0.24831061,0.42970347,0.6303818
0.14822415,0.71146446,0.62905174,0.26621196,0.9034393,0.75956976,0.04583912,0.6613717,0.5249725,0.38863796,0.4298443,0.6702581
0.42215028,0.44886485,0.9665919,0.58929765,0.5064694,1.0,0.28825638,0.38543046,0.83848155,0.6943711,0.43550757,0.7077283
0.72519886,0.06594788,0.32442972,0.84933084,0.17722236,0.45553747,0.52802575,0.0,0.26272762,0.52481425,0.39557338,0.19518879
0.9375556,0.8215538,0.09270604,0.9900098,0.99394715,0.23683925,0.7393998,0.76201344,0.0,0.5151308,0.87955475,0.45712996
0.5208522,0.47879773,0.29946145,0.5878809,0.56486547,0.4168718,0.41999167,0.37387908,0.23099338,0.41015682,0.49982494,0.38912958
0.69281036,0.25847277,0.6228803,0.8542889,0.4190494,0.75187486,0.5704726,0.16620632,0.51761144,0.6578453,0.47564155,0.44067654
0.3200691,0.38152817,0.09048334,0.47779247,0.4938403,0.26480302,0.2177431,0.2509106,0.0382423,0.20527622,0.35079864,0.23600575
0.44438452,0.52966464,0.19432029,0.54569584,0.6319095,0.37110627,0.34478337,0.37301055,0.0710095,0.3193524,0.48702455,0.36199245
0.54526025,0.9080427,0.28245732,0.70991623,0.99295986,0.4658304,0.4327219,0.82979167,0.11594947,0.41385877,0.7266515,0.59525
0.38219863,0.5853778,0.8709867,0.44913876,0.7518369,0.9568699,0.18299131,0.40847093,0.7620078,0.62659264,0.48378822,0.72818226
0.43646726,0.8231451,0.17898215,0.54038763,0.9013502,0.23821136,0.26811624,0.6528086,0.054643214,0.3077247,0.62980616,0.5010636
0.92016333,0.88772064,0.36284643,0.97861123,0.97140545,0.42238244,0.73950374,0.8130856,0.31202027,0.6415049,0.903942,0.62528354
0.23515877,0.6092286,0.8873095,0.41734254,0.7835785,0.9799497,0.099520475,0.5388028,0.80928254,0.5612341,0.42219368,0.748269
0.05963638,0.66816926,0.54910177,0.2016711,0.83799386,0.7148663,0.0,0.6173419,0.3870138,0.30436906,0.36390284,0.60863554
0.41289598,0.54951185,0.49674773,0.56472075,0.67380863,0.6262234,0.30430505,0.42091256,0.43504056,0.45482185,0.4812039,0.52312976
0.0011021581,0.38047546,0.5372323,0.1789008,0.48184237,0.6232641,0.0,0.32349417,0.37577242,0.2691672,0.1907888,0.45885384
0.02074981,0.83262724,0.14638622,0.21382375,0.97438014,0.319272,0.0,0.76583785,0.018278716,0.08356802,0.42668852,0.48950672
0.9041734,0.0688627,0.8901512,1.0,0.18190429,1.0,0.72382534,0.0,0.8282007,0.89716226,0.48651803,0.47950694
0.025410853,0.7862081,0.25877178,0.121482074,0.959984,0.35218984,0.0,0.64940554,0.0788533,0.14209132,0.40580946,0.5224899
0.7925312,0.90522736,0.89858437,0.87614834,1.0,0.95731056,0.6248408,0.774614,0.7972247,0.8455578,0.8488793,0.90190583
0.5442904,0.33189228,0.84106785,0.6683201,0.41508263,0.97079915,0.3616848,0.27282763,0.66027653,0.69267917,0.43809134,0.5864801
0.16108266,0.89918375,0.34573525,0.23881444,1.0,0.5292081,0.016705588,0.79892755,0.19827196,0.25340894,0.5301332,0.62245953
0.35050756,0.87324816,0.43786675,0.5446665,0.93589985,0.6320526,0.22600555,0.6753278,0.35845622,0.39418715,0.61187786,0.65555745
0.41418555,0.8759446,0.37360835,0.49184427,1.0,0.5616646,0.21487501,0.6887624,0.22141656,0.39389694,0.64506507,0.6247765
0.04949181,0.06407678,0.32208204,0.20709248,0.11510444,0.41216803,0.0,0.0,0.13943043,0.18578692,0.056784295,0.1930794
0.33534175,0.21465753,0.6781619,0.4762391,0.3601224,0.8196973,0.25154594,0.06690127,0.5853236,0.50675184,0.27499965,0.44640973
0.9654187,0.8271336,0.6457401,1.0,0.9047479,0.7542292,0.8313056,0.7059555,0.5753792,0.80557936,0.8962762,0.73643684
0.15310368,0.35116088,0.8658712,0.3237421,0.52601475,0.93253744,0.016006041,0.16053338,0.7966566,0.50948745,0.2521323,0.60851604
0.4547985,0.44782692,0.22418751,0.60901725,0.55992836,0.2828389,0.3213984,0.3597298,0.09182881,0.339493,0.4513127,0.3360072
0.81417817,0.48885977,0.7992383,0.9746439,0.6738344,0.93074393,0.7139107,0.38970202,0.68650955,0.8067082,0.651519,0.64404905
0.98935246,0.731881,0.5155623,1.0,0.8747806,0.66195196,0.93209267,0.55833167,0.41193745,0.7524574,0.86061674,0.62372166
0.69731957,0.53449434,0.27668664,0.74988234,0.62574553,0.33871543,0.60578394,0.4239522,0.08307327,0.4870031,0.61590695,0.4055905
0.22233537,0.34442252,0.9808799,0.39238116,0.51840293,1.0,0.108268864,0.18578191,0.8264432,0.6016076,0.28337896,0.66265124
0.7313811,0.9133048,0.08797665,0.9202254,1.0,0.25190866,0.59284127,0.81067544,0.0,0.4096789,0.822343,0.50064075
0.64104265,0.38573226,0.41808856,0.83916193,0.5187006,0.5274603,0.5380023,0.2870136,0.3077381,0.52956563,0.51338744,0.40191042
0.97852033,0.98939896,0.0339986,1.0,1.0,0.19652875,0.8039516,0.922736,0.0,0.50625944,0.9839596,0.5116988
0.55287075,0.52606994,0.852364,0.67166156,0.68570083,0.9107056,0.4239133,0.412607,0.6871894,0.7026174,0.5394704,0.689217
0.5629277,0.010116366,0.5766344,0.69344455,0.09572319,0.7185036,0.46148467,0.0,0.4249625,0.56978106,0.28652203,0.2933754
0.22402626,0.6265457,0.5963386,0.34701893,0.7890438,0.6797075,0.04729949,0.44844106,0.51905626,0.41018245,0.425286,0.6114422
0.46563885,0.29618225,0.55249774,0.6586499,0.45732677,0.60532844,0.41292927,0.22975893,0.46873274,0.5090683,0.38091055,0.42434
0.8991631,0.260501,0.06548431,0.9752002,0.37944317,0.26158085,0.7363148,0.1186705,0.0,0.4823237,0.5798321,0.16299266
0.5451379,0.68614644,0.02038251,0.7149726,0.84401214,0.08704005,0.35795665,0.5140849,0.0,0.2827602,0.6156422,0.35326448
0.43976033,0.13990042,0.20105341,0.60306144,0.32843494,0.28064302,0.33346137,0.0,0.12471842,0.32040685,0.28983036,0.17047691
0.9131083,0.09597874,0.4082471,1.0,0.25124046,0.47632718,0.80104923,0.036961127,0.29949662,0.6606777,0.5045435,0.25211293
0.0993485,0.9535127,0.23253292,0.15307917,1.0,0.39064708,0.0016398091,0.8813952,0.135074,0.16594072,0.5264306,0.5930228
0.63020766,0.14552124,0.31684166,0.7154046,0.20673726,0.42583406,0.44848529,0.0,0.13018255,0.47352466,0.38786444,0.23118146
0.9347314,0.96886224,0.313665,1.0,1.0,0.4723159,0.8462053,0.89799947,0.23670435,0.6241982,0.9517968,0.6412636
0.44284347,0.81719476,0.20718421,0.6252374,0.88220406,0.37873092,0.34353513,0.6270138,0.10607948,0.32501385,0.6300191,0.5121895
0.6723391,0.1232936,0.88539493,0.74959874,0.23166324,0.95093834,0.47957298,0.0,0.80722487,0.778867,0.39781633,0.5043443
0.27070245,0.8029166,0.51431763,0.3599191,0.8892782,0.5895324,0.18395425,0.63901955,0.44547963,0.39251003,0.5368095,0.6586171
0.39460734,0.27978975,0.3672032,0.51810414,0.47779682,0.5641817,0.20887299,0.21391957,0.3158256,0.38090527,0.33719853,0.32349646
0.37108922,0.06851352,0.6141015,0.45926607,0.15587312,0.7357427,0.18649194,0.0,0.5604616,0.49259537,0.21980137,0.34130752
0.90431875,0.33674127,0.2653409,1.0,0.428872,0.33201087,0.846776,0.27237526,0.19096646,0.5848298,0.62053,0.3010411
0.0149778295,0.27378145,0.29924235,0.06596171,0.3406622,0.39029187,0.0,0.105417095,0.10042734,0.1571101,0.14437965,0.2865119
0.21956527,0.72661614,0.12179546,0.3624113,0.84497046,0.2469666,0.030968556,0.65992516,0.0,0.17068037,0.4730907,0.4242058
0.12409882,0.79295814,0.77144885,0.31640857,0.9799108,0.8370169,0.0,0.740865,0.65889984,0.44777384,0.4585285,0.7822035
0.78800815,0.7038079,0.07880667,0.89185345,0.827021,0.19389723,0.6079729,0.56134313,0.0052318173,0.43340743,0.745908,0.3913073
0.6657844,0.67914414,0.89229447,0.7711299,0.8648443,0.96755147,0.5045974,0.55586785,0.7434634,0.77903944,0.6724643,0.78571934
0.17872722,0.9330268,0.21266657,0.30934635,1.0,0.32956442,0.07804393,0.76111734,0.08654122,0.1956969,0.55587703,0.5728467
0.6243387,0.48659146,0.2588244,0.7050854,0.5857438,0.35701883,0.55794233,0.3436384,0.07165605,0.44158155,0.55546504,0.37270793
0.53341526,0.020972444,0.42057183,0.68767303,0.19941571,0.47580606,0.455008,0.0,0.2758091,0.47699353,0.27719384,0.22077213
0.92713964,0.280397,0.42768314,1.0,0.4312694,0.52127826,0.8096738,0.20561033,0.3255929,0.6774114,0.6037683,0.3540401
0.41156232,0.115643874,0.5619573,0.4742111,0.21459116,0.6896599,0.2688684,0.036118954,0.4880765,0.4867598,0.2636031,0.33880058
0.86956954,0.39359158,0.89526075,1.0,0.47003934,1.0,0.67242247,0.29877695,0.7932813,0.8824151,0.63158053,0.64442617
0.13752784,0.94673884,0.40143478,0.22496927,1.0,0.5951236,0.0,0.79556066,0.26787275,0.2694813,0.54213333,0.6740868
0.025733564,0.43788195,0.74674284,0.15882027,0.6325912,0.94006836,0.0,0.3814482,0.6836986,0.38623822,0.23180775,0.5923124
0.4931109,0.87634254,0.8697201,0.6341811,1.0,1.0,0.29585072,0.7265419,0.7056606,0.6814155,0.6847267,0.8730313
0.84662783,0.59469044,0.8990719,0.9526712,0.68816054,0.996036,0.7318212,0.45510736,0.7265307,0.8728498,0.72065914,0.7468811
0.80770236,0.52810353,0.0037420804,0.9314464,0.6503063,0.17282107,0.641533,0.40131536,0.0,0.40572223,0.66790295,0.26592278
0.49607366,0.9380531,0.03172575,0.58518815,0.99898845,0.22715855,0.38095126,0.85782623,0.0,0.2638997,0.71706337,0.48488942
0.34590727,0.3535575,0.07540402,0.4852255,0.48061582,0.18689674,0.22771636,0.15475748,0.0,0.21065564,0.3497324,0.21448076
0.4119395,0.5600537,0.97152627,0.5321748,0.6215062,1.0,0.29307202,0.36200118,0.82763773,0.6917329,0.4859966,0.76579
0.010212905,0.13521115,0.047814507,0.15598896,0.23887704,0.20754462,0.0,0.07602348,0.0,0.029013705,0.072712034,0.09151283
